item_id,acronym,sentence,provisional_expansion,sense_id,gold_expansion,label_status,n_candidates,candidates,provenance,multi_sense_type,source,page_title,review_verdict,review_note,label_origin,category
kn-0086,השב״ס,"ברצוננו לציין, כי מייד הפנינו את תשומת לב ממלא-מקום נציב השב""ס וביקשנו את התערבותו לתיקון המצב בהקדם, ואנו מצדנו נקיים גם מעקב.",שירות בתי הסוהר,,שירות בתי הסוהר,verified,3,שירות בתי הסוהר | השאלה בין-ספרייתית | שלוש מאות ושישים ושבע (גימטריה),knesset,,knesset,13_ptm_532025.docx,clean,,human_review,knesset
kn-0087,יש״י,"יש""י, יחד שבטי ישראל – לא ניתן לקבוע אם עמדו באיסורים על סכומי ההוצאות ועל תרומות.",יחד שבטי ישראל,,יחד שבטי ישראל,verified,3,יחידת השליטה הימית | יחד שבטי ישראל | שלוש מאות ועשרים (גימטריה),knesset,,knesset,13_ptm_532026.docx,clean,,human_review,knesset
kn-0088,י״א,"ישיבת הכנסת תתקיים מחר, יום חמישי, י""א מנחם-אב, 29 ביולי 1993, בשעה 11:00.",אחת עשרה (גימטריה),,אחת עשרה (גימטריה),verified,5,יש אומרים | ירא אדוני | שווה בגודלה למרחק כדור-הארץ מהשמש | שנת הלימודים האחת־עשרה של התלמידים בישראל | אחת עשרה (גימטריה),knesset,,knesset,13_ptm_532026.docx,human_review,,human_review,knesset
kn-0089,רמב״ם,"החולים מטופלים בבתי-חולים בישראל: ב""הדסה"" וב""רמב""ם"".",הקריה הרפואית לבריאות האדם – בית חולים בחיפה,,הקריה הרפואית לבריאות האדם – בית חולים בחיפה,verified,5,משנה תורה | ר' משה בן מימון | המרכז הרפואי מיימונידיס | הקריה הרפואית לבריאות האדם – בית חולים בחיפה | מאתיים ושמונים ושתיים (גימטריה),knesset,,knesset,13_ptm_532027.docx,clean,,human_review,knesset
kn-0090,י״א,"בכיתות י""א לימוד חובה של בטיחות ולימודי נהיגה עיוניים, שבסיומם יקבל התלמיד תעודה המשחררת אותו מצורך במבחן בתיאוריה ללימוד נהיגה.",שנת הלימודים האחת־עשרה של התלמידים בישראל,,שנת הלימודים האחת־עשרה של התלמידים בישראל,verified,5,יש אומרים | ירא אדוני | שווה בגודלה למרחק כדור-הארץ מהשמש | שנת הלימודים האחת־עשרה של התלמידים בישראל | אחת עשרה (גימטריה),knesset,,knesset,13_ptm_532028.docx,clean,,human_review,knesset
kn-0091,קמ״ש,"אם אין בכוונתכם לעשות זאת, כיצד תוכלו לאכוף את התקנות המגבילות את המהירות ל-90 קמ""ש?",קילומטרים לשעה,,קילומטרים לשעה,verified,4,קילומטרים לשעה | קצין משמרת | קצין משפטים | ארבע מאות וארבעים (גימטריה),knesset,,knesset,13_ptm_532028.docx,clean,,human_review,knesset
kn-0092,קמ״ש,"כבר היום המשטרה אוכפת החל במהירות 105 קמ""ש, כדי להתגבר על אי-דיוקים במד-המהירות שברכב.",קילומטרים לשעה,,קילומטרים לשעה,verified,4,קילומטרים לשעה | קצין משמרת | קצין משפטים | ארבע מאות וארבעים (גימטריה),knesset,,knesset,13_ptm_532028.docx,clean,,human_review,knesset
kn-0093,קמ״ש,"מי שנוסע 110 קמ""ש מסתכן בדוח תנועה, ומי שנוהג במהירות העולה על 120 קמ""ש מסתכן בשלילה מינהלית של רשיון הנהיגה שלו.",קילומטרים לשעה,,קילומטרים לשעה,verified,4,קילומטרים לשעה | קצין משמרת | קצין משפטים | ארבע מאות וארבעים (גימטריה),knesset,,knesset,13_ptm_532028.docx,clean,,human_review,knesset
kn-0094,קמ״ש,"חבר הכנסת מגן דיבר על 110 קמ""ש, והוא צודק.",קילומטרים לשעה,,קילומטרים לשעה,verified,4,קילומטרים לשעה | קצין משמרת | קצין משפטים | ארבע מאות וארבעים (גימטריה),knesset,,knesset,13_ptm_532028.docx,clean,,human_review,knesset
kn-0095,בע״מ,"סעיף 4 להצעת החוק מחיל את החוק לגבי המקרה של ""הסנה חברה ישראלית לביטוח בע""מ"", שב-8 בדצמבר 1992 מונה לה מנהל מורשה.",בערבון מוגבל,,בערבון מוגבל,verified,5,בערבון מוגבל | בעל מלאכה | בעל מום | בקשת ערעור משפחה | מאה ושתים עשרה (גימטריה),knesset,,knesset,13_ptm_532028.docx,clean,,human_review,knesset
kn-0096,מג״ב,"בפרשה הראשונה מדובר בדקירת שוטר מג""ב מאחור, דקירה שהסתיימה בפצע שטחי.",משמר הגבול,,משמר הגבול,verified,4,משמר הגבול | מגה בית (גם: מגה בייט). בדיוק מיליון בית | מיירט גובה בינוני | ארבעים וחמש (גימטריה),knesset,,knesset,13_ptm_532030.docx,clean,,human_review,knesset
kn-0097,מ״ר,"הקצבה זו תאפשר השתתפות בבנייה במוסדות השונים בהיקף של אלפי מ""ר.",מטר רבוע,,מטר רבוע,verified,4,מטר רבוע | מדרש רבה | מילי־רדיאן | מאתיים וארבעים (גימטריה),knesset,,knesset,13_ptm_532030.docx,clean,,human_review,knesset
kn-0098,מ״ר,"תוכנית לבניית בניין גדול, ובו כ-8,000 מ""ר, נמצאת בשלבי תכנון.",מטר רבוע,,מטר רבוע,verified,4,מטר רבוע | מדרש רבה | מילי־רדיאן | מאתיים וארבעים (גימטריה),knesset,,knesset,13_ptm_532030.docx,clean,,human_review,knesset
kn-0099,פר״ח,"מלגות פר""ח, פרויקט חונכות, שבמסגרתו פועלים כ-14,000 סטודנטים כחונכים הזוכים במלגות בשיעור של קרוב למחצית משכר הלימוד.",פרויקט חונכות,,פרויקט חונכות,verified,4,פרי חדש | פרויקט חונכות | פירש רבנו חננאל | מאתיים ושמונים ושמונה (גימטריה),knesset,,knesset,13_ptm_532030.docx,clean,,human_review,knesset
kn-0100,מח״ל,"אדוני היושב-ראש, כנסת נכבדה, חרף עיסוקים חשובים בנושאים העומדים על סדר-היום, קרי סיוע לרשימות מח""ל במקומות שונים בארץ, העדפתי להפסיק את הסיור שלי, להגיע הנה, על מנת להביע תמיכה בחוק ולשבח את שר האוצר.",מפלגת חרות לאומית,,מפלגת חרות לאומית,verified,3,מתנדבי חוץ לארץ במלחמת העצמאות | מפלגת חרות לאומית | שבעים ושמונה (גימטריה),knesset,,knesset,13_ptm_532031.docx,clean,,human_review,knesset
kn-0101,רש״י,"אומר רש""י: מה פתאום התורה מספרת על תכולת השיירה?",ר' שלמה יצחקי,,ר' שלמה יצחקי,verified,3,ר' שלמה יצחקי | רחיים של יד | חמש מאות ועשר (גימטריה),knesset,,knesset,13_ptm_532033.docx,clean,,human_review,knesset
kn-0102,רש״י,"אומר רש""י, כדי שיוסף הצדיק לא יוזק מריח רע.",ר' שלמה יצחקי,,ר' שלמה יצחקי,verified,3,ר' שלמה יצחקי | רחיים של יד | חמש מאות ועשר (גימטריה),knesset,,knesset,13_ptm_532033.docx,clean,,human_review,knesset
kn-0103,רש״י,"אומר רש""י: כשהריחו ריח ארצם, את ריח אתונה, סבורים להיות קרובים לעצמם ברומא, העזו ודיברו קשות עם המלך.",ר' שלמה יצחקי,,ר' שלמה יצחקי,verified,3,ר' שלמה יצחקי | רחיים של יד | חמש מאות ועשר (גימטריה),knesset,,knesset,13_ptm_532033.docx,clean,,human_review,knesset
kn-0104,רש״י,"אומר על כך רש""י: נעשה בשרו חידודין חידודין.",ר' שלמה יצחקי,,ר' שלמה יצחקי,verified,3,ר' שלמה יצחקי | רחיים של יד | חמש מאות ועשר (גימטריה),knesset,,knesset,13_ptm_532035.docx,clean,,human_review,knesset
kn-0105,רמב״ם,"רק לפני חודש אמר רופא בבית-החולים ""רמב""ם"", ואינני רוצה להזכיר את שמו אף שהוא הופיע בכל העיתונים, כאשר פנה אל חולה שהיתה מאושפזת שם ואל מי שבא לבקר אותה ואמר: ספרדים פרימיטיבים, מרוקאית מלוכלכת.",הקריה הרפואית לבריאות האדם – בית חולים בחיפה,,הקריה הרפואית לבריאות האדם – בית חולים בחיפה,verified,5,משנה תורה | ר' משה בן מימון | המרכז הרפואי מיימונידיס | הקריה הרפואית לבריאות האדם – בית חולים בחיפה | מאתיים ושמונים ושתיים (גימטריה),knesset,,knesset,13_ptm_532035.docx,clean,,human_review,knesset
kn-0106,מ״ר,"בשנים האחרונות כל מוסדות החינוך הנבנים ביישובים השונים, בכל המגזרים, נבנים עם מקלטים, לפי תקן של 10 מ""ר לכיתה.",מטר רבוע,,מטר רבוע,verified,4,מטר רבוע | מדרש רבה | מילי־רדיאן | מאתיים וארבעים (גימטריה),knesset,,knesset,13_ptm_532036.docx,clean,,human_review,knesset
kn-0107,ס״מ,"ממצאים של מהנדסי רכבת ישראל מגלים, כי קטע של 300 מטר במסילת הרכבת בקו חיפה–נהרייה זז ממקומו ב-90 ס""מ.",סנטימטר,,סנטימטר,verified,5,סנטימטר | סגן מפקד | סמאל | סטרא דמסאבותא | מאה (גימטריה),knesset,,knesset,13_ptm_532038.docx,clean,,human_review,knesset
kn-0108,ס״מ,"לפי מה שנאמר לי על-ידי המומחים, זה 70 ס""מ ולא 90 ס""מ, אבל זה לא משנה.",סנטימטר,,סנטימטר,verified,5,סנטימטר | סגן מפקד | סמאל | סטרא דמסאבותא | מאה (גימטריה),knesset,,knesset,13_ptm_532038.docx,clean,,human_review,knesset
kn-0109,איו״ש,"עכשיו נעבור לתושבי איו""ש, בשנות הריצוי שלהם.",אזור יהודה ושומרון,,אזור יהודה ושומרון,verified,3,אזור יהודה ושומרון | אריכות ימים ושנים | שלוש מאות ושבע עשרה (גימטריה),knesset,,knesset,13_ptm_532038.docx,clean,,human_review,knesset
kn-0110,קק״ל,"משרד התחבורה השקיע בעבר בהקמת גשר להולכי רגל בצדי הגשר שברחוב קק""ל אשר משמש את הולכי הרגל, וכן על-מנת שיוכלו לעבור בבטחה בעת הצפת הגשר בשיטפונות.",קרן קיימת לישראל,,קרן קיימת לישראל,verified,3,קרן קיימת לישראל | קילו קלוריה | מאתיים ושלושים (גימטריה),knesset,,knesset,13_ptm_532040.docx,clean,,human_review,knesset
kn-0111,תמ״א,"מנחת שדה תימן אינו מוזנח ונמצא בפיקוח מינהל התעופה האזרחית ומתוכנן בתוכנית מתאר ארצית לשדות תעופה ומנחתים (תמ""א 15) כשדה לטיסות פנים-ארציות, לטיסות ספורטיביות ולדאייה.",תוכנית מתאר ארצית,,תוכנית מתאר ארצית,verified,3,תוכנית מתאר ארצית | תוספת מכסת אחוזים | ארבע מאות וארבעים ואחת (גימטריה),knesset,,knesset,13_ptm_532040.docx,clean,,human_review,knesset
kn-0112,קמ״ש,"בכביש חיפה–תל-אביב המהירות המותרת היא 90 קמ""ש.",קילומטרים לשעה,,קילומטרים לשעה,verified,4,קילומטרים לשעה | קצין משמרת | קצין משפטים | ארבע מאות וארבעים (גימטריה),knesset,,knesset,13_ptm_532040.docx,clean,,human_review,knesset
kn-0113,קמ״ש,"מדוע לא מורה השר על העלאת מהירות הנסיעה בכביש חיפה–תל-אביב ל-100 קמ""ש?",קילומטרים לשעה,,קילומטרים לשעה,verified,4,קילומטרים לשעה | קצין משמרת | קצין משפטים | ארבע מאות וארבעים (גימטריה),knesset,,knesset,13_ptm_532040.docx,clean,,human_review,knesset
kn-0114,קמ״ש,"שר התחבורה הוציא תקנה המעלה את מהירות הנסיעה בדרך מהירה בין-עירונית מ-90 קמ""ש ל-100 קמ""ש, בהסתמך על ועדת מומחים בראשותו של פרופסור ליבנה מהטכניון.",קילומטרים לשעה,,קילומטרים לשעה,verified,4,קילומטרים לשעה | קצין משמרת | קצין משפטים | ארבע מאות וארבעים (גימטריה),knesset,,knesset,13_ptm_532040.docx,clean,,human_review,knesset
kn-0115,קמ״ש,"דרך מס' 2, המכונה כביש חיפה–תל-אביב, אינה מוכרזת עדיין כדרך מהירה בין-עירונית, ולכן לא ניתן להעלות את מהירות הנסיעה מ-90 קמ""ש ל-100 קמ""ש.",קילומטרים לשעה,,קילומטרים לשעה,verified,4,קילומטרים לשעה | קצין משמרת | קצין משפטים | ארבע מאות וארבעים (גימטריה),knesset,,knesset,13_ptm_532040.docx,clean,,human_review,knesset
kn-0116,סמ״ק,"רפורמה זו הביאה להוזלה משמעותית במחירי מכוניות בעלות נפח מנוע גדול יותר, ובמיוחד אלה שמעל 2,000 סמ""ק.",סנטימטר מעוקב,,סנטימטר מעוקב,verified,3,ספר מצוות קטן | סנטימטר מעוקב | מאתיים (גימטריה),knesset,,knesset,13_ptm_532040.docx,clean,,human_review,knesset
kn-0117,קמ״ש,"מה הן תוצאות הניסוי של העלאת מהירות הנסיעה המותרת ל-100 קמ""ש בשלושה כבישים בין-עירוניים בארץ?",קילומטרים לשעה,,קילומטרים לשעה,verified,4,קילומטרים לשעה | קצין משמרת | קצין משפטים | ארבע מאות וארבעים (גימטריה),knesset,,knesset,13_ptm_532040.docx,clean,,human_review,knesset
kn-0118,מח״ל,"חברי הכנסת מסיעת מח""ל, אני רוצה להגיד לכם כמה דברים.",מפלגת חרות לאומית,,מפלגת חרות לאומית,verified,3,מתנדבי חוץ לארץ במלחמת העצמאות | מפלגת חרות לאומית | שבעים ושמונה (גימטריה),knesset,,knesset,13_ptm_532041.docx,clean,,human_review,knesset
kn-0119,י״א,"המשיבים הם תלמידי כיתות י""א במדגם ארצי מייצג של בתי-ספר יהודיים, ערביים, דרוזיים ובדואיים, סך-הכול כ-200 בתי-ספר שנבחרו באקראי על-פי שיטות דגימה מקובלות.",שנת הלימודים האחת־עשרה של התלמידים בישראל,,שנת הלימודים האחת־עשרה של התלמידים בישראל,verified,5,יש אומרים | ירא אדוני | שווה בגודלה למרחק כדור-הארץ מהשמש | שנת הלימודים האחת־עשרה של התלמידים בישראל | אחת עשרה (גימטריה),knesset,,knesset,13_ptm_532042.docx,clean,,human_review,knesset
kn-0120,ז״ל,"פרצופיהם של אהוד חלמיש ז""ל, אשר עזרא ז""ל, יעקב גבאי ז""ל, דביר יעקב מור-חיים ז""ל, הם – אני מביאה מובאה מ""המודיע"" – ""פרצופיהם של חיות ילדים המעוררים רגשי חמלה ורחמים"".",זכרו לברכה; זכרונו לברכה,,זכרו לברכה; זכרונו לברכה,verified,8,זרע לבטלה | זכור לטוב | זכר לחורבן | זכרנו לחיים | זה לשונו | זכר לדבר | זכרו לברכה; זכרונו לברכה | שלושים ושבע (גימטריה),knesset,,knesset,13_ptm_532043.docx,clean,,human_review,knesset
kn-0121,י״א,"אל מול השבר העכשווי והמודרני הזה עומד לו יום י""א באדר החל היום ועמו האירועים הנזכרים בהקשרו והמנהיגים שהובילו אותם אירועים כענקי הדור, כנביאים של ממש.",אחת עשרה (גימטריה),,אחת עשרה (גימטריה),verified,5,יש אומרים | ירא אדוני | שווה בגודלה למרחק כדור-הארץ מהשמש | שנת הלימודים האחת־עשרה של התלמידים בישראל | אחת עשרה (גימטריה),knesset,,knesset,13_ptm_532044.docx,human_review,,human_review,knesset
kn-0122,י״א,"בחרתי לציין את י""א באדר דווקא בנושא העוסק בנגע ההתבוללות, כי נראה לי שאין נושא מתאים יותר דווקא היום ודווקא בהקשר זה.",אחת עשרה (גימטריה),,אחת עשרה (גימטריה),verified,5,יש אומרים | ירא אדוני | שווה בגודלה למרחק כדור-הארץ מהשמש | שנת הלימודים האחת־עשרה של התלמידים בישראל | אחת עשרה (גימטריה),knesset,,knesset,13_ptm_532044.docx,human_review,,human_review,knesset
kn-0123,י״א,"לארגן את התקציב – משרד החוץ, הסוכנות היהודית – ולהביא לשנה את כל כיתות י""א מהגולה.",שנת הלימודים האחת־עשרה של התלמידים בישראל,,שנת הלימודים האחת־עשרה של התלמידים בישראל,verified,5,יש אומרים | ירא אדוני | שווה בגודלה למרחק כדור-הארץ מהשמש | שנת הלימודים האחת־עשרה של התלמידים בישראל | אחת עשרה (גימטריה),knesset,,knesset,13_ptm_532044.docx,clean,,human_review,knesset
kn-0124,קמ״ט,"האם זה כולל הוצאות מטעם המינהל האזרחי – קמ""ט התיירות?",קצין מטה,,קצין מטה,verified,4,קצין מטה | קורס מפקדי טנקים | קצין מיון טרומי | מאה וארבעים ותשע (גימטריה),knesset,,knesset,13_ptm_532045.docx,clean,,human_review,knesset
kn-0125,ד״ר,"ולסיום, אדוני, אני רוצה לקרוא מכתב מימים אלה, שקיבלתי מד""ר יצחק קדמן – גם שר הבריאות קיבל אותו, אני קיבלתי העתק.",דוקטור,,דוקטור,verified,5,דוקטור | דברי רבי־ | דפוס ראשון | דברים רבה | מאתיים וארבע (גימטריה),knesset,,knesset,13_ptm_532045.docx,human_review,,human_review,knesset
kn-0126,א״י,"""הנדון: ושוב, ילדים ללא ביטוח בריאות רפואי"" – ואני קורא את המכתב: ""א""י הוא ילד בן כשנה וחצי הסובל מאיחור התפתחותי פסיכומוטורי ורפיון שרירים.",ארץ ישראל,,ארץ ישראל,verified,5,ארץ ישראל | אבן יקרה | אינו יהודי | אין יכול | אחת עשרה (גימטריה),knesset,,knesset,13_ptm_532045.docx,clean,,human_review,knesset
kn-0127,דפ״ר,"התוצאות של העוני הן: ילדים בחינוך מיוחד, ילדים עם דפ""ר נמוך, ילדים שחיים ללא הורים מכיוון שההורים בבתי-הסוהר, ילדים פגועים פיסית, נפשית, מינית.",דירוג פסיכוטכני ראשוני,,דירוג פסיכוטכני ראשוני,verified,3,דפוס ראשון | דירוג פסיכוטכני ראשוני | מאתיים ושמונים וארבע (גימטריה),knesset,,knesset,13_ptm_532046.docx,clean,,human_review,knesset
kn-0128,רש״י,"אומר רש""י: קדושים תהיו, הוו פרושים מעריות.",ר' שלמה יצחקי,,ר' שלמה יצחקי,verified,3,ר' שלמה יצחקי | רחיים של יד | חמש מאות ועשר (גימטריה),knesset,,knesset,13_ptm_532046.docx,clean,,human_review,knesset
kn-0129,רש״י,"מסביר רש""י: כל מקום שאתה מוצא גדר ערווה, אתה מוצא קדושה.",ר' שלמה יצחקי,,ר' שלמה יצחקי,verified,3,ר' שלמה יצחקי | רחיים של יד | חמש מאות ועשר (גימטריה),knesset,,knesset,13_ptm_532046.docx,clean,,human_review,knesset
kn-0130,בע״מ,"חברת החשמל לישראל בע""מ, וכן חברת החשמל למחוז ירושלים בע""מ, פועלות מכוח זיכיון שהחל עוד בתקופת המנדט.",בערבון מוגבל,,בערבון מוגבל,verified,5,בערבון מוגבל | בעל מלאכה | בעל מום | בקשת ערעור משפחה | מאה ושתים עשרה (גימטריה),knesset,,knesset,13_ptm_532046.docx,clean,,human_review,knesset
kn-0131,יו״ד,"ובכן, רבותי, יש כאן ויכוח על דיוק ועל קוצו של יו""ד.",יוד,,יוד,verified,4,"יורה דעה | יוד | יורה דעה, אחד מחלקי השלחן ערוך | עשרים (גימטריה)",knesset,,knesset,13_ptm_532047.docx,clean,,human_review,knesset
kn-0132,מ״ר,"""המבנה הקטן (כ-10 מ""ר) שמעל לבאר היה מסוכן, וכיוון שלא חוזק במשך שנים, לא היה מנוס מלהורסו לפני בוא החורף.",מטר רבוע,,מטר רבוע,verified,4,מטר רבוע | מדרש רבה | מילי־רדיאן | מאתיים וארבעים (גימטריה),knesset,,knesset,13_ptm_532047.docx,clean,,human_review,knesset
kn-0133,ס״מ,"אחד השוטרים ירה בצעיר הזה ממרחק של 40 ס""מ, כאשר הוא שכב על הארץ ולא נשקפה ממנו שום סכנה, וכאשר שוטר שני ניסה לשבש הליכי חקירה.",סנטימטר,,סנטימטר,verified,5,סנטימטר | סגן מפקד | סמאל | סטרא דמסאבותא | מאה (גימטריה),knesset,,knesset,13_ptm_532047.docx,clean,,human_review,knesset
kn-0134,השב״ס,"בקרב קצונת השב""ס הבכירה שוררת מאז התמרמרות רבה על עקיפת סמכויות.",שירות בתי הסוהר,,שירות בתי הסוהר,verified,3,שירות בתי הסוהר | השאלה בין-ספרייתית | שלוש מאות ושישים ושבע (גימטריה),knesset,,knesset,13_ptm_532047.docx,clean,,human_review,knesset
kn-0135,השב״ס,"האחד – מנהיגות האסירים הביטחוניים; השני – מר לוי שאול, נציב השב""ס לשעבר.",שירות בתי הסוהר,,שירות בתי הסוהר,verified,3,שירות בתי הסוהר | השאלה בין-ספרייתית | שלוש מאות ושישים ושבע (גימטריה),knesset,,knesset,13_ptm_532047.docx,clean,,human_review,knesset
kn-0136,השב״ס,"חבר הכנסת גולדשמידט, יש שירות רפואי של השב""ס; הם מזלזלים בו, וזה מה שטענתי גם בפעם הקודמת.",שירות בתי הסוהר,,שירות בתי הסוהר,verified,3,שירות בתי הסוהר | השאלה בין-ספרייתית | שלוש מאות ושישים ושבע (גימטריה),knesset,,knesset,13_ptm_532047.docx,clean,,human_review,knesset
kn-0137,רש״י,"מפרש רש""י: וירא – שמא יהרג, ויצר לו – אם יהרוג הוא אחרים.",ר' שלמה יצחקי,,ר' שלמה יצחקי,verified,3,ר' שלמה יצחקי | רחיים של יד | חמש מאות ועשר (גימטריה),knesset,,knesset,13_ptm_532047.docx,clean,,human_review,knesset
kn-0138,רמב״ם,"במקרה הזה, גברתי היושבת-ראש, שני השוטרים שהיו אחראים למעשה הורשעו בתיק פלילי 121/89 על-ידי בית-המשפט המחוזי חיפה, נידונו לשישה חודשי עבודות תחזוקה בבית-חולים ""רמב""ם"".",הקריה הרפואית לבריאות האדם – בית חולים בחיפה,,הקריה הרפואית לבריאות האדם – בית חולים בחיפה,verified,5,משנה תורה | ר' משה בן מימון | המרכז הרפואי מיימונידיס | הקריה הרפואית לבריאות האדם – בית חולים בחיפה | מאתיים ושמונים ושתיים (גימטריה),knesset,,knesset,13_ptm_532048.docx,clean,,human_review,knesset
kn-0139,מ״מ,"הנשק והתחמושת שנתפסו היו כדלקמן: כלי נשק – 26 אקדחים, 41 רובי ציד וחמישה רובי אוויר; תחמושת – 2,481 כדורים 9 מ""מ; 700 כדורים 0.38; 365 כדורים 0.45; 325 כדורים 0.22; 850 כדורי ציד 12.",מילימטר,,מילימטר,verified,17,מילימטר | ממלא מקום | מכל מקום | מערכות מידע | מפקד מחלקה | מראה מקום | משתנה מקרי | מרחב מטרי | מגיד מישרים | מרחב מכפלה | מערכות מחשב | מגיד משנה | מערך המבצעים המיוחדים | מכונאי מוטס | מקרא מגילה | מרחב מדגם | שמונים (גימטריה),knesset,,knesset,13_ptm_532048.docx,clean,,human_review,knesset
kn-0140,מ״ר,"ב-23 בנובמבר הציעו המינהל ונציגי הממשלה לאנשי רמיה, שכל אדם שהוא מעל גיל 18 יקבל מגרש של 450 מ""ר.",מטר רבוע,,מטר רבוע,verified,4,מטר רבוע | מדרש רבה | מילי־רדיאן | מאתיים וארבעים (גימטריה),knesset,,knesset,13_ptm_532049.docx,clean,,human_review,knesset
kn-0141,מ״ר,"כל גבר שהוא מעל גיל 18 שנה יקבל מגרש של 450 מ""ר.",מטר רבוע,,מטר רבוע,verified,4,מטר רבוע | מדרש רבה | מילי־רדיאן | מאתיים וארבעים (גימטריה),knesset,,knesset,13_ptm_532049.docx,clean,,human_review,knesset
kn-0142,מ״ר,"כאשר באים ואומרים להם: בואו, תיתנו לכל אדם ביישוב הזה 450 מ""ר, ל-106 נפשות, תנו לכל נפש חצי דונם – הם לא מסכימים.",מטר רבוע,,מטר רבוע,verified,4,מטר רבוע | מדרש רבה | מילי־רדיאן | מאתיים וארבעים (גימטריה),knesset,,knesset,13_ptm_532049.docx,clean,,human_review,knesset
kn-0143,מ״ר,"הזוג התגורר עם אב המבקש (אליהו סבאג) בדירת שלושה חדרים, 80 מ""ר, בבעלות חברת ""עמידר"".",מטר רבוע,,מטר רבוע,verified,4,מטר רבוע | מדרש רבה | מילי־רדיאן | מאתיים וארבעים (גימטריה),knesset,,knesset,13_ptm_532052.docx,clean,,human_review,knesset
kn-0144,קמ״ט,"האין שיתופו של קמ""ט ארכיאולוגיה של הגדה המערבית מעיד על כך שיש כאן רצון לבצע מחטף ארכיאולוגי, קודם שהשטח יימסר לידי רשויות האוטונומיה או הממשל הפלשתיני ביריחו?",קצין מטה,,קצין מטה,verified,4,קצין מטה | קורס מפקדי טנקים | קצין מיון טרומי | מאה וארבעים ותשע (גימטריה),knesset,,knesset,13_ptm_532053.docx,clean,,human_review,knesset
kn-0145,קמ״ט,"קמ""ט ארכיאולוגיה ביהודה, בשומרון ובחבל-עזה, הכפוף לראש המינהל האזרחי, שותף ופועל לגבי העתיקות בהתאם לסמכויות ולנהלים הקבועים בכל אותן 40 פעולות, כמו במקרה זה.",קצין מטה,,קצין מטה,verified,4,קצין מטה | קורס מפקדי טנקים | קצין מיון טרומי | מאה וארבעים ותשע (גימטריה),knesset,,knesset,13_ptm_532053.docx,clean,,human_review,knesset
kn-0146,ס״ב,"היהדות – הכוונה לתלמוד במסכת יבמות, דף ס""ב, שם כתוב: ""האוהב את אשתו כגופו והמכבדה יותר מגופו והמשיא בניו ובנותיו סמוך לפרקם עליהם הכתוב אומר וידעת כי שלום אהליך"".",שישים ושתיים (גימטריה),,שישים ושתיים (גימטריה),verified,3,סודי ביותר | ספרת ביקורת | שישים ושתיים (גימטריה),knesset,,knesset,13_ptm_532053.docx,human_review,,human_review,knesset
kn-0147,ז״ל,"ומוסיפים: ""בין הרוצחים, בראש הרשימה האחים עאמר ורג'אח אבו-סיתה, אשר רצחו במרס אשתקד את אורי מגידיש ז""ל תושב גן-אור וסייעו ברצח שעיה דויטש ז""ל.",זכרו לברכה; זכרונו לברכה,,זכרו לברכה; זכרונו לברכה,verified,8,זרע לבטלה | זכור לטוב | זכר לחורבן | זכרנו לחיים | זה לשונו | זכר לדבר | זכרו לברכה; זכרונו לברכה | שלושים ושבע (גימטריה),knesset,,knesset,13_ptm_532054.docx,clean,,human_review,knesset
kn-0148,אמ״ן,"הוא כמובן לא שינה ואין לו כל כוונה לשנות את האמנה הפלשתינית, זה גם דווח לוועדת החוץ והביטחון על-ידי אנשי אמ""ן.",אגף מודיעין,,אגף מודיעין,verified,3,אגף מודיעין | אל מלך נאמן | תשעים ואחת (גימטריה),knesset,,knesset,13_ptm_532054.docx,clean,,human_review,knesset
kn-0149,י״א,"י""א בשבט – דם ב""עמק האלכוהול"", שני נערים נדקרו במהלך קטטה אלימה שפרצה בליל שבת בפאב באזור התעשייה בחיפה.",אחת עשרה (גימטריה),,אחת עשרה (גימטריה),verified,5,יש אומרים | ירא אדוני | שווה בגודלה למרחק כדור-הארץ מהשמש | שנת הלימודים האחת־עשרה של התלמידים בישראל | אחת עשרה (גימטריה),knesset,,knesset,13_ptm_532054.docx,human_review,,human_review,knesset
kn-0150,י״ח,"י""ח בשבט – תנוך אוזנו של ילד בן 13 נתלש במהלך קטטה עם בן כיתה.",שמונה עשרה (גימטריה),,שמונה עשרה (גימטריה),verified,3,יוסף חיים | יודעי חן | שמונה עשרה (גימטריה),knesset,,knesset,13_ptm_532054.docx,human_review,,human_review,knesset
kn-0151,כ״ח,"כ""ח בשבט – בן 13 דקר בסכין תלמידה בכיתתו לאחר שאיים על חייה במשך חודשים.",עשרים ושמונה (גימטריה),,עשרים ושמונה (גימטריה),verified,5,כהנא חי | כתיב חסר | כדור חוזר | כינוי חבור | עשרים ושמונה (גימטריה),knesset,,knesset,13_ptm_532054.docx,human_review,,human_review,knesset
kn-0152,ט״א,"על המשקל של מה שאנחנו אומרים לחיילים: אסור שתהיה אצבע קלה על ההדק, אני אומר למשטרה: אסור שתהיה לה אצבע קלה על ט""א, על המכשיר הזה של טביעת אצבעות.",טביעת אצבע,,טביעת אצבע,verified,4,טביעת אצבע | טווח-ארוך | תעופה טיס אוטומטי | עשר (גימטריה),knesset,,knesset,13_ptm_532054.docx,clean,,human_review,knesset
